title,price
"HP Pavilion Plus Laptop AMD RYZEN AI Powered 7-7840U, 14-inch (35.6 cm) OLED, 2.8K UWVA, 16GB RAM, 1TB SSD, Radeon 780M Graphics, B&O, Backlit KB,(Win 11, Xbox Game Pass, Silver, 1.44kg),14-ey0789AU",79990
"Dell 15 Thin & Light Laptop, Intel Core i7-1255U Processor, 16GB DDR4 + 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Backlit KB, Win 11 + MSO'21, 15 Months McAfee, Platinum Silver, 1.65kg",64990
"Samsung Galaxy Book4 Pro | Intel Evo Core Ultra 5 125H | Built-in AI | 16"" (40.64cm) Touchscreen Dynamic AMOLED 2X 120Hz| 500 Nits (16GB/512GB SSD/Intel Arc/Win11/MSO'21/Gray/1.56kg)",132000
"(Refurbished) HP OMEN Gaming Laptop, Ryzen 7 7840HS 40.9 cm (16.1inch) FHD, 165hz, 7ms Response time(16GB DDR5, 1TB SSD)/ NVIDIA® GeForce RTX™ 4060/ B&O/Backlit Kb/Win 11/MSO, 16-xf0060AX",93491
"Lenovo Legion 5 AMD Ryzen 7 5800H 15.6"" (39.62cm) FHD IPS Gaming Laptop (16GB/512GB SSD/4GB NVIDIA RTX 3050/165Hz/Windows 11/Office 2021/RGB Backlit/3months Game Pass/Phantom Blue/2.4Kg), 82JW00E2IN",119100
"Acer Travelmate Business Laptop Intel Celeron N4020 Dual-core Processor (4GB DDR4/ 128GB SSD/Windows 10 Home/Spill Resistant Keyboard) TMB311-31 with 29.4 cm (11.6 Inches) HD Display, Black",39990
"Lenovo V15 Intel Core i3 10th Gen 15.6"" Laptop (4GBRAM/256GB SSD/Windows 10 Home/1.45 kg) 82C500X4IH",32970
Microsoft New Surface Laptop (7th Edition) - Windows 11 Home Copilot + PC - 13.8” LCD PixelSense Touchscreen - Qualcomm Snapdragon X Elite (12 Core) - 32GB RAM - 1TB SSD - Graphite - ZGQ-00023,201871
"(Refurbished) Lenovo Thinkpad Laptop T480 Intel Core i7 8th Generation - 8550u Processor 8 GB Ram & 256 GB SSD, 14 Inches Notebook Computer",18600
"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/256GB SDD/Windows 11 Home/Office 2021/1Yr Warranty/Cloud Grey/1.3Kg), 82V6007YIN",24490
"(Refurbished) Dell Latitude Laptop 5400 Intel Core i5 Mobile-8th Gen -Processor , 64 GB Ram & 2TB SSD, 14 Inches FHD 1080p Screen Notebook Computer",36980
"(Refurbished) Dell Latitude Laptop 5400 Intel Core i5 Mobile-8th Gen -Processor , 8 GB Ram & 256 GB SSD, 14 Inches FHD 1080p Screen Notebook Computer",20000
"(Refurbished) MSI Cyborg 15, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 2050, GDDR6 4GB/Black/1.98Kg), A12UCX-264IN",49343
"Lenovo V15 Intel Core i5 12th Gen 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.7 kg), 82TT004VIH",49990
"MSI Stealth 17 Studio, Intel 13th Gen. i9-13900H, 43CM FHD 144Hz Mini LED, HDR 1000 Gaming Laptop (64GB/2TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4080, 12GB GDDR6/Core Black/3.3Kg), A13VH-055IN",340000
(Refurbished) HP PROBOOK 640 G3 (Core i5 7th GEN/ 8GB/ 512GB SSD/ WEBCAM/ 14''/ WIN-10 PRO) 1 Year Warra,18500
"Microsoft New Surface Laptop5 15"" Intel evo 12 Gen i7 / 16GB / 512GB Black with Windows 11 Home, 365 Family 30-Day Trial & Xbox Game Pass Ultimate 30-Day Trial",144990
(Refurbished) HP ELITEBOOK 840 G6 (CORE I5 8TH GEN/8GB/256GB SSD/WEBCAM/14''/WIN PRO),25990
"Glossy Designs Full Body Laptop Skin Upto 15.6 inch Sticker Compatible for Dell/HP/Lenovo/Acer/Sony All Laptop Size Upto 15.6 Inch - Trigonometry Sin, Cos, Ten Cosec Etc. Formula for Students",299
"(Refurbished) Dell Latitude 7410 14"" Notebook - Full HD - 1920 x 1080 - Core i7 i7-10610U 10th Gen 1.8GHz Hexa-core (6 Core) - 16GB RAM - 512GB SSD",48990
"(Refurbished) Lenovo ThinkPad T470 20JMS0Q300Laptop, 14inch HD Display, Intel Core i5-6300U Upto 3, 8GB RAM, 256GB NVMe SSD, HDMI, Thunderbolt, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro",17000
"(Refurbished) Infinix X3 Slim Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop (14 Inch, Blue, 1.24 Kg)",24999
"Dell Gaming G15-5530 Laptop, Intel 13th Gen i5-13450HX Processor, 16GB DDR5 + 512GB SSD, NVIDIA RTX 3050 6 GB GDDR6, 15.6"" (39.62cm) FHD Narrow 120Hz, 4-Zone RGB Backlit KB, Dark Shadow Gray, 2.65 Kg",76990
"Lenovo LOQ 2024 AMD Ryzen 7 8845HS 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/NVIDIA RTX 4050 6GB Graphics/100% sRGB/Win 11/Office 21/3 Mon. Game Pass/Grey/2.4Kg), 83DX0006IN",102500
"Dell Inspiron 5440 Laptop, Intel Core 7 150U Processor, 16GB DDR5 + 1TB SSD, 14"" (35.62cm) FHD+AG NonTouch 250nits WVA Display, Backlit KB + FPR, Win 11 + MSO'21 + 15 Month McAfee, Ice Blue, 1.54kg",102999
"(Refurbished) Dell Latitude Laptop 7490 Intel Core i7 Mobile-8th Gen Processor , 16 GB Ram & 256 GB SSD, 14 Inches FHD 1080p 1.4KG Light Weight Notebook Computer",27990
"MSI Pulse 16 AI, Intel Core Ultra 7 155H, Built-in AI, 41CM 16:10 QHD+ 240Hz Gaming Laptop(32GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, GDDR6 8GB/Core Black/2.8Kg), C1VGKG-029IN",159990
"HP OMEN, 13th Gen Intel Core i7-13700HX, 6GB NVIDIA RTX 4050, 16GB DDR5, 512GB SSD, (Win11, Office21, Black, 2.1kg) 165Hz, 7MS, IPS, WUXGA, 16-inch (40.6cm), Gaming Laptop, RGB KB, u0022TX",114990
"(Refurbished) HP 14s, Intel Celeron N4500, 8GB RAM/256GB SSD 14-inches/35.6 cm HD, Micro-Edge Display/Alexa Built-in/Windows 11/Intel UHD Graphics/Dual Speakers/ MSO 2021/1.46 Kg, 14s-dq3037tu",21999
"Dell Inspiron 7420 2in1 Laptop, Intel Core i5-1235U Processor/8GB/512GB SSD/14.0"" (35.56cm)FHD+ with 16:10 Aspect Ratio/Active Pen/Win 11+ MSO'21/McAfee 15 Months/Backlit KB +FPR/Platinum Silver/1.5kg",68990
"Dell Inspiron 3520 Metal Laptop, Intel Core i5-1235U Processor, 16GB/ 512GB SSD/ MX550 (2GB GDDR6)/ 15.6"" (39.62cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Backlit KB + FPR/Silver/ 1.65kg",67080
"Dell New 2022 Model 14"" Latitude 3420-- i5 11th Gen || 16 GB || 512 GB || 14"" Full-HD (1920 x 1080) || Windows11 Pro || 3 Year Onsite with ADP Warranty || Intel® Iris® Xe Graphics",56990
"(Refurbished) Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (16GB",46741
"(Refurbished) Lenovo IdeaPad 3 Chromebook Intel Celeron N4020 14'' FHD Touchscreen Laptop (4GB/64GB eMMC/Chrome OS/Upto 10hr Battery/2W HD Speaker/Platinum Grey/1.4Kg), 82C1002SHA",17000
"(Refurbished) Lenovo Thinkpad Laptop X260 Intel Core I3 - 6100U Processor 6Th Gen, 4 Gb Ram & 128 Gb Ssd, 12.5 Inches (Windows 10 Pro, Ultra Slim & Feather Light 1.4Kg) Notebook Computer",13990
"Dell Refurbished Latitude 7420 Laptop - 14"" FHD - 3.0 GHz Intel Core i7-1185G7 Quad-Core - 16GB of DDR4 RAM - 512GB SSD - Iris XE - Windows 11 pro",119999
"(Renewed) HP 840g3 Elitebook 14 Inch Screen Laptop (6th Gen Intel Core i7-6600u /16 GB/512 GB SSD/Windows 10 Pro), Black",23990
"Acer Swift Go 14 AI PC Premium Laptop Intel Core Ultra 5 226V (14-inch OLED WUXGA/16GB LPDDR5X/512GB PCIe NVMe SSD/Intel® Arc™ graphics/1440p IR Camera with Shutter/Win11/MSO) 1.28kg, Steam Blue.",88990
"MSI Modern 15, Intel 12th Gen. i5-1235U, 38CM FHD 60Hz Laptop(16GB/512GB NVMe SSD/Windows 11 Home/MSO 2021/Intel Iris Xe Graphics/Classic Black/1.7Kg), B12MO-1007IN",44990
"(Refurbished) FUTOPIA Ultimus Lite Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) NU14U4INC54BN-CS Thin and Light Laptop (14.1 Inch, Cloud Silver)",13390
"ASUS Vivobook 15 Thin and Light Laptop,Windows 11 Home, Intel Core i5-12500H 12Th Gen, 15.6"" (39.62 Cm) FHD, (16GB Ra",49589
"(Refurbished) IdeaPad Slim 5 13th Gen Intel Core i5 16-inch(40.6cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/Cloud Grey/1.89Kg), 82XF003GIN",58386
"MSI Thin 15, Intel 12th Gen. Core i5 12450H, 40CM Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 3050, 4GB GDDR6/Cosmos Gray/1.86kg), B12UC-2086IN",59990
(Refurbished) HP Zbook Miniserver Laptop Intel QuadCore i7-7th Gen Xeon E3-1505M V5 @ 2.8 Ghz Processor 4GB Nvidia Quadro M2000M Graphic (16 GB DDR4 RAM/256 GB SSD/15.6 Inches/Windows/Bluetooth/Webcam),28990
"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/WiFi/Bluetooth 4.1/Webcam/Integrated HD Graphics)",15999
"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6-inch (39.62 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ522WS",37300
"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, 4GB AMD Radeon RX 6500M Graphics, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 512GB SSD, Backlit KB, B&O, 9ms Response time (Blue, 2.37 kg), fb0134AX",52800
"ASUS Vivobook Go 14 (2023), 14"" (35.56 cm) FHD (1920 x 1080) 16:9, Intel Celeron N4500, Thin and Light Laptop (8GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Black/1.3 Kg), E410KA-EK013W",26990
"(Refurbished) Lenovo ThinkPad X250 5th Gen Intel Core i5 Thin & Light HD (8 GB RAM|512 GB SSD|12.5"" (31.8 cm) HD|Windows 10 Pro|MS Office|WiFi|Bluetooth|Webcam|Intel HD Graphics)",13999
(Refurbished) Dell Latitude 7480 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14 (35.6) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics),15999
"(Refurbished) HP C640 10th Gen Intel Core i5 Thin & Light FHD Laptop (8 GB DDR4 RAM | 64 GB eMMC + 64GB MicroSD Card | 14"" (35.6 cm) FHD | Windows 11 | WiFi | Bluetooth | Intel Graphics)",18490
"HP Laptop 240R G9 (2024), Intel Core i3 13th Gen 1315U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14 (35.56cm)/Ash Grey/1.47 kg/MS Office 2021",33729
"(Refurbished) Dell Latitude Laptop 5490 Intel Core i5 7th Gen -Processor , 8 GB Ram & 512 GB SSD, 14 Inches FHD 1080p Screen Notebook Computer",18990
"ASUS ROG Zephyrus G16, 16 ""(40.64cm) ROG Nebula Oled 240Hz,Intel Core Ultra 9, Gaming Laptop(32GB LPDDR5X/1TB SSD/NVIDIA GeForce RTX 4080 /Windows 11/Office 2021/Eclipse Gray/1.85 Kg), GU605MZ-CO931WS",289990
"(Refurbished) Dell 13th Gen Laptop, Intel Core i3-1305U Processor/ 8GB/ 512GB SSD/ 14.0"" (35.56cm) FHD with Comfort view/Windows 11 + MSO'21/15 Month McAfee/Spill-resistant Keyboard/Carbon Black/ 1.46kg",32291
"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 2050 Graphics 4 GB VRAM, 144Hz Display (16 GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51",58990
"MSI Thin 15, Intel 13th Gen. Core i7-13620H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB /Cosmos Gray/1.86Kg), B13UCX-1806IN",64990
Lenovo V15 G3 IAP Laptop RYZEN 3-7320u / 8GB DDR4 / 512 GB SSD PCIe / 15.60 FHD TN Display/Windows 11/Ms-Office/Silver (Grey) / 1 Year Onsite Warranty,27950
"(Refurbished) Lenovo ThinkPad 7th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/WiFi/Bluetooth/Webcam/Intel Graphics)",17750
"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 14"" (35.56cm) FHD Thin & Light Laptop (8GB/256GB SDD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Platinum Grey/1.5Kg), 81X700CWIN",36990
"(Refurbished) Lenovo ThinkPad L450 5th Gen Intel Core i7 Thin & Light HD Laptop (16 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10/MS Office/WiFi/BT/Webcam/Intel Graphics)",14499
"Lenovo IdeaPad 1 AMD Ryzen 7 5700U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400EHIN",45690
"Acer Nitro 16, Ryzen Ai Powered Gaming Laptop AMD Ryzen 7 7840HS Octa Core Processor (8GB/ 512 GB SSD/NVIDIA Geforce RTX 4050 6GB Graphics/Windows 11 Home) AN16-41 with 40.64 Cm (16"") IPS Display",114990
"Lenovo ThinkPad E15 Intel Core i5 12th Gen 15.6"" FHD Thin and Light Laptop (8GB RAM/512GB SSD/DOS/FPR/Black/1.7 kg), 21E6S05G00",57990
"(Refurbished) IdeaPad Slim 5 12th Gen Intel Core i5-1235U 15.6-inch (39.62cm) FHD IPS Anti-Glare (16GB/512GB SDD/Windows 11/Office 2021/Backlit/Storm Grey/1.85Kg), 82SF008YIN",42066
"Dell G15-5520 Gaming Laptop,I7-12650H,16Gb Ddr5,512Gb Ssd,Nvidia Geforce RTX 3060 (6Gb Gddr6),15.6"" (39.62Cms) Fhd Wva Ag,165Hz 300 Nits,Win 11+ Mso'21,Dark Shadow Grey (D560895Win9S,2.81Kgs)-Intel",87990
Lenovo V15 G2 ALC Laptop Ryzen 5 3500U/8 GB DDR4/Windows 11/ 512GB PCIe QLC/AMD Vega8 Graphics/15.6 FHD Monitor/Included Warranty 1YR Onsite,32490
"Lenovo ThinkBook Yoga 14s Intel Core i5 11th Gen 14"" (35.56cm) FHD IPS 300 nits 100% sRGB Dolby Vision 2-in-1 Touchscreen Laptop (8GB RAM/512GB SSD/Windows 10/MS Office/Active Pen/1.50 kg), 20WEA01GIH",99750
"ASUS VivoBook Ultra K15 (2021), 15.6-inch (39.62 cms) FHD AMD Ryzen 7 5700U, Thin and Light Laptop (8GB/1TB HDD + 256GB SSD/Office 2019/Windows 10/Integrated Graphics/Silver/1.8 kg), KM513UA-BQ713TS",51990
"Lenovo V15 (2021) Intel Core i5 10th Gen 15.6"" FHD Thin and Light Laptop (8GB RAM/ 512GB SSD/Windows 10 Home/Microsoft Office Home & Student/Iron Grey/ 1.85 kg), 82C500XAIH",39890
"(Renewed) HP Intel 6th Gen Core i5-6267U 14.5-Inch (36.83 cms) HD (1366 X 768) MP Laptop (8 GB/512 GB SSD/Windows 10 Pro/MS Office 2019 /Intel/Silver/2.20 Kg), 840 G3",20887
(Refurbished) DELL Latitude 5580 Intel i5 - 7th Gen @ 2.6 Ghz Processor with Numeric Keypad (16 GB DDR4 RAM/1 TB SSD/15.6 Inches/Windows 11/WiFi/Bluetooth/Webcam),24790
"Lenovo Yoga Book 9 Intel Evo Core Ultra 7 155U Built-in AI Dual 13.3"" 2.8K OLED Display (2x33.7cm) with Pen+Silent Mouse+Keyboard |32GB/1TB SSD/Win 11/MSO 21/5.0MP IR Camera/Teal/1.3Kg, 83FF0034IN",239990
"MSI Raider GE78 HX, Intel 14th Gen. i9-14900HX, 43.18CM QHD+ 240Hz Gaming Laptop (32GB/2TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4090, GDDR6 16GB/Core Black/3.1Kg), 14VIG-804IN",347290
"(Refurbished) Dell Latitude Laptop 5480 Intel Core i7 -7th Gen -Processor , 8 GB Ram & 256 GB SSD, 14 Inches FHD 1080p Notebook Computer",23999
"Acer Predator Helios 16 Gaming Laptop 14th Gen Intel Core i9 Processor (Windows 11 Home/16 GB/1 TB SSD/NVIDIA GeForce RTX 4070) PH16-72 with 40.64 cm (16"") WQXGA Display",189990
"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (16 GB RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics), Black",15000
"(Refurbished) Dell 15 Laptop, Intel Core i5-1135G7 Processor/ 8GB DDR4/ 512GB SSD/ 15.6"" (39.62cm) FHD with Comfort View/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Black Color/ 1.69kg",34703
"Dell Inspiron 3520 Laptop,11th Gen Intel Core i3-1115G4, Windows 11 + MSO'21, McAfee 15 Months, 8GB, 512GB SSD, 15.6"" (39.62Cms) 3 Sided Narrow Border Design with 120Hz FHD Display, Black, 1.65Kgs",35990
"Dell [Smartchoice 14 Thin & Light Laptop, Intel 12th Gen Core i5-1235U/8GB/512GB SSD/14.0"" (35.56cm)",49048
"Dell [SmartChoice] Alienware m18 R1 Gaming Laptop, Intel Core i9-13900HX /32GB /1TB SSD/NVIDIA RTX 4080 12GB GDDR6 /18.0""(45.72cm) QHD 165Hz /15 Month McAfee/Backlit KB with per-Key AlienFX /3.86kg",299990
"(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i7 Thin & Light FHD Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) FHD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Integrated Graphics)",22899
"(Refurbished) Lenovo ThinkPad 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm)/Windows 10 Pro/MS Office/WiFi/Bluetooth 4.0/Webcam/Integrated Graphics)",14950
(Refurbished) DELL LATITUDE 7490 Lightweight Intel Windows 10 Pro (Core i7 8th GEN/ 16GB RAM/ 512GB SSD/ WEBCAM/ 14'' TOUCH/ WIN-10 PRO) 1 Year Warranty,34500
"Lenovo V14 Intel Core i3 12th Gen 14"" (35.56 cm) FHD (1920x1080) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.43 kg)",30305
"(Refurbished) HP ProBook 430 G3 Intel Core i5 6th Gen 13.3 inches Business Laptop (8GB RAM/256GB SSD/Windows 10 Pro/MS Office/HD Display/Integrated Graphics, 1.5Kg)",14499
HP 250 Intel® Core™ i3-1215U/ 8GB RAM/512GB SSD/HD/(15.6) 39.62 cm/ G9 Notebook PC/Windows 11 Home/7M657PA,32750
"Acer Aspire 3 AMD Ryzen 5-7430U Processor Laptop with 39.62 cm (15.6"") Full HD LED IPS Display (16GB RAM/512GB SSD/WiFi 6/AMD Graphics/Win11 Home/55Wh) A325-42, Backlit Keyboard, Pure Silver, 1.79KG",36990
"(Refurbished) HP EliteBook 840 G5 Premium Laptop (Intel 8th Gen i7-8550U Quad-Core, 16GB RAM, 512GB PCIe",29900
"Lenovo IdeaPad Slim 3 Intel Core i3-1115G4 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/256GB SSD/Win 11/Office 2021/3 Month Game Pass/1Year Onsite+ 1Year ADP/Arctic Grey/1.65Kg), 82H803U0IN",33990
"(Refurbished) Lenovo ThinkPad 7th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/WiFi/Bluetooth/Webcam/Intel Graphics)",15999
"(Refurbished) Lenovo ThinkPad T480 8th Gen Intel Core i5 Thin & Light FHD Laptop (16 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) FHD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics)",18500
"Lenovo Thinkpad P15v 12th Gen Intel Core i7 15.6""(39.62 cm) FHD IPS 300nits Thin and Light Workstation (32GB/1TB SSD/Windows 11 Professional/NVIDIA T1200 4GB Graphics/Backlit/Black/2.22Kg), 21D8S00V00",178631
"(Refurbished) Lenovo L14 10th Gen Intel i5 & Light HD Laptop ( 16 GB DDR4 RAM | 512 GB SSD | 14 ""(35.6 cm) HD | Windows 11 | MS Office | Wifi | BT | Webcam | Intel HD Graphics)",25689
"HP Pavilion Plus, 13th Gen Intel Core i5-1335U, 16GB LPDDR5x, 512GB SSD, (Win 11, Office 21, Blue, 1.38kg), Anti-Glare, 14-inch (35.6cm), WUXGA Laptop, Intel Iris Xe Graphics, 5MP IR Camera, ew0115TU",76990
"(Refurbished) HP Probook Laptop 640G3 7th Generation Intel Core i5-7200u Processor , 16 GB Ram & 1TB SSD, 14 Inches Notebook Computer",22990
"MSI Modern 15 H AI, Intel 1st Gen. Ultra 7 155H,Built-in AI, 40CM Laptop(16GB/512GB NVMe SSD/Windows 11 Home/Intel Arc/Classic Black/1.9Kg), C1MG-046IN",61990
Acer Aspire 3 Laptop (Made in India) (Intel Celeron Dual -Core Processor N4500 | Windows 11 Home | 8 GB | 256GB SSD | Weight : 1.45 Kg| Silver) A314-35 with 35.56 Cm (14-Inch) HD Display,34780
"Lenovo ThinkPad E15 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/FPR/Black/1.7 kg), 21E6S05A00",46750
"HP Laptop 15, AMD Ryzen™ 5 7520U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, Dual Speakers,MSO,Windows 11,Natural Silver, 1.69 kg, 15s-fc0155AU",41590
"Alienware m16 R2 Gaming Laptop, AI Enabled Processor Intel Core Ultra 9 185H, 16GB, 1TB SSD, NVIDIA RTX 4060, 8 GB GDDR6, 16"" (40.6cm) QHD+ 240Hz, AlienFX RGB Backlit KB, Dark Metallic Moon, 2.61kg",165990
"HP Laptop 15s AMD Ryzen 3 3250U, 15.6-inch(39.6 cm) FHD,Anti-Glare Laptop (8GB /512 GB/AMD Radeon Graphics/Dual Speakers/Win 11/MSO/1.69kg/Natural Silver/ 15s-eq1550AU",32990
"Microsoft New Surface Laptop5 13.5"" Intel evo 12 Gen i7 / 16GB / 512GB Black with Windows 11 Home, 365 Family 30-Day Trial & Xbox Game Pass Ultimate 30-Day Trial",170141
"(Refurbished) IdeaPad Slim 5 AMD Ryzen 7 5700U 15.6-inch(39.62cm) FHD IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/Fingerprint/HD Camera/Graphite Grey/1.66Kg), 82LN00JSIN",39924
HP Omen 12th Gen Intel Core i7-12800HX 17.3 inch(43.9cm) QHD Gaming Laptop(32GB RAM/1TB SSD/RTX 3070Ti 8GB Graphics/165Hz/3ms Response Time/Win 11/MSO 2021/Backlit KB/B&O/Alexa/Xbox Pass) 17-ck1022TX,180119
"Lenovo ThinkBook 15 G3 ACL 21A4A08XIH AMD Ryzen 3 5300U/8 Gb3200 Mhz/ 512 Gb M.2. SSD/15.6"" FHD/Dos/1 Year Warranty",32640
(Refurbished) Dell Intel DELL LATITUDE 5480 Windows 10 Pro - CORE i5 6TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Win Pro,20990
(Refurbished) HP ELITEBOOK 840 G5 (CORE I5 7TH GEN/8GB/256GB SSD/WEBCAM/14''/Windows 10 Pro),25900
(Renewed) HP Intel 6th Gen Core i7 14-inch (35.6 Cms) 1366 X 768 Laptop (16GB RAM/512GB SSD/Windows 10 Pro/MS Office/Intel HD Integrated Graphics/Black/1.54Kg) EliteBook 840 G3,30500
"Dell (Renewed) Latitude Laptop E7480 Intel Core I5-6200U Processor 6Th Gen,8 Gb Ram&512 Gb Ssd,14.1 Inches (Ultra Slim&Feather Light 1.37Kg) Notebook Computer,Windows 10 Pro",19200
"HP OMEN Gaming, 14th Gen Intel Core i7-14650HX, 6GB NVIDIA RTX 4050, 16GB DDR5, 1TB SSD,16.1-inch (40.9 cm), FHD, IPS, Gaming Laptop 144Hz, RGB Backlit KB,(Win 11, Office 21, Black, 2.39 kg) wf1171TX",139030
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (8GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO)AL15-52, 39.62cm(15.6"") Full HD Display, White Backlit Keyboard, Steel Gray,1.59KG",41990
"Acer Nitro V Gaming Laptop AMD Ryzen 5-7535HS with RTX 2050 4 GB Graphics (8 GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6/144Hz) ANV15-41, 15.6"" FHD Display, 2.1 KG",52990
"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00F1IN",37199
"Dell Alienware M16 R2 Windows 11 Home Gaming Laptop,Intel Core Ultra 7 155H,16Gb,1Tb Ssd,Nvidia RTX 4050,6 Gb Gddr6,16 (40.6Cm) Qhd+ 240Hz,Nvidia G-Sync +,Alienfx RGB Backlit Kb,Dark Metallic,2.61Kg",154490
"Dell Latitude 3440/Core i3-1215U/8GB/512GB SSD/14 HD/Ubuntu, Intel Dual Band Wi-Fi + Bt5.1/UBU/3 Year Warranty with 3Y ADP",37890
"(Refurbished) IdeaPad Slim 5 Intel Core i5 13420H 14-inch(35.5cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/Cloud Grey/1.46Kg), 82XD003NIN",56515
"Apple 2023 MacBook Pro (14-inch, Apple M3 Max chip with 14‑core CPU and 30‑core GPU, 36GB Unified Memory, 1TB) - Silver",289900
"(Refurbished) ULTIMUS Elite All-new 10th Gen intel core i5 Thin & Light (8GB RAM/512GB SSD, 14.1-inch (35.8 cm) FHD IPS Display/Win 11 Home/Cloud Silver/1.30 Kg/RJ45 LAN Port) NU14U3INF56BN-CS",17859
"(Renewed) ASUS [Smart Choice] Vivobook 16X 2023, Intel Core i5-13500H 13th Gen, 16.0-inch FHD+ 120Hz, T&L Laptop (16GB/512GB SSD/NVIDIA Geforce RTX 3050 4GB/Win11/FingerPrint/Silver/1.80 kg),K3605VC-MB542WS",59490
