title,price,url,scrape_date,tech_Brand,tech_Manufacturer,tech_Series,tech_Colour,tech_Form Factor,tech_Item Height,tech_Item Width,tech_Standing screen display size,tech_Screen Resolution,tech_Resolution,tech_Product Dimensions,tech_Batteries,tech_Item model number,tech_Processor Brand,tech_Processor Type,tech_Processor Speed,tech_Processor Count,tech_RAM Size,tech_Memory Technology,tech_Computer Memory Type,tech_Maximum Memory Supported,tech_Hard Drive Size,tech_Hard Disk Description,tech_Hard Drive Interface,tech_Audio Details,tech_Speaker Description,tech_Graphics Coprocessor,tech_Graphics Chipset Brand,tech_Graphics Card Description,tech_Graphics RAM Type,tech_Graphics Card Interface,tech_Connectivity Type,tech_Wireless Type,tech_Number of HDMI Ports,tech_Voltage,tech_Wattage,tech_Operating System,tech_Average Battery Life (in hours),tech_Are Batteries Included,tech_Lithium Battery Energy Content,tech_Number of Lithium Ion Cells,tech_Included Components,tech_Country of Origin,tech_Item Weight,info_ASIN,info_Customer Reviews,info_Best Sellers Rank,info_Date First Available,info_Packer,info_Importer,info_Item Dimensions LxWxH,info_Net Quantity,info_Generic Name,tech_Package Dimensions,tech_Number of USB 2.0 Ports,tech_Optical Drive Type,tech_Memory Clock Speed,tech_Number of USB 3.0 Ports,tech_Power Source,tech_Average Battery Standby Life (in hours),tech_Lithium Battery Weight,tech_Number of Lithium Metal Cells,tech_Notebook Display Technology,tech_Graphics Card Ram Size,tech_Number of Ethernet Ports,tech_Front Webcam Resolution,tech_Hardware Platform,tech_Hard Disk Rotational Speed,tech_Rear Webcam Resolution,tech_Number of Microphone Ports,tech_ASIN,info_Manufacturer,info_Item Weight,info_Included Components,tech_Model,tech_Model Name,tech_Model Year,tech_Flash Memory Installed Size,tech_Special Features,tech_Mounting Hardware,tech_Number of items,tech_Batteries Included,tech_Batteries Required,tech_Device interface - primary,tech_Material,tech_Has Auto Focus,tech_Includes Rechargeable Battery,tech_Includes AC Adapter,tech_Programmable Buttons,tech_Imported By
"HP Laptop 255 G9 (2024), AMD Ryzen 3 3250U Dual Core - (16GB/512GB SSD/AMD Radeon Graphics/Windows 11) Thin and Light Business Laptop/15.6"" (39.62cm)/Black/1.47 kg/MS Office 2021","27,350",https://www.amazon.in/HP-Laptop-255-G9-Ryzen/dp/B0DJCXBC3X/ref=sr_1_99?dib=eyJ2IjoiMSJ9.VuhfBl_pw7KxirwxPxLsFJzNP2Z9kcKFQo9nIz3FRKVkNtqvHdrp_Eo-4jTnQQryRoVg4qi7iDDB4-paJri5Z3EaDSoBuob8hwT3o8NA5X4YJRiAcu2Er8IuSgumUgDGpM0VcZBGs9IpX04VKvakVUkzHlSc4uWcUSzza_g48sk9FkUSE9zJoXtTLGG-IQZvX_RVXpGCDoEDB27ii038mmBXSaOHRywJybaDApsGU0FQh0BaWjYsnc_jG1bUAkJhR56gI8KYNLWraKoHaREDoiOqkJ4xc_rXOKR-SQkkpsJm_nf2S_fk2rAV8GAiq8ISyol2FRjRV-J27Fg_QjFbP2prJa_DzfvE1WZ29ze3XGQ.xVqXEWqxLEeaSjw1x99LdRskBp01gxl0zmnbUa63hUM&dib_tag=se&qid=1737542839&s=computers&sr=1-99&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,HP,HP,255 G9,Black,Notebook,,,15.6 Inches,1366 x 768 pixels,1366 x 768 Pixels,,,255 G9,AMD,Ryzen 3 3250U,2.6 GHz,2,,DDR4,DDR4 SDRAM,16 GB,512 GB,SSD,Solid State,"Headphones, Speakers",Built in Dual Speakers,AMD Radeon Graphics,AMD,Integrated,Shared,Integrated,"Bluetooth, Wi-Fi",,1,,,Windows 11 Pro,,,,,"LAPTOP, USER GUIDE",,1 kg 500 g,B0DJCXBC3X,"5.0
1 rating
5.0 out of 5 stars","#3,209 in Computers & Accessories (See Top 100 in Computers & Accessories)
#95 in Traditional Laptops",02-Oct-24,HP INDIA PRIVATE LIMITED,HP INDIA PRIVATE LIMITED,,1 Count,BUSINESS LAPTOP,35.8 x 24.2 x 1.9 cm; 1.5 kg,2,,3.5 GHz,1,,,,,,,1,,,7200 RPM,,,,,,,,,,,,,,,,,,,,,,
"(Renewed) DELL Latitude 5490 Core i5 8th Gen Laptop, 8 GB RAM, 256GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim","16,963",https://www.amazon.in/Renewed-Latitude-Graphics-Windows-Upgraded/dp/B0BD4CHCB5/ref=sr_1_101?dib=eyJ2IjoiMSJ9.VuhfBl_pw7KxirwxPxLsFJzNP2Z9kcKFQo9nIz3FRKVkNtqvHdrp_Eo-4jTnQQryRoVg4qi7iDDB4-paJri5Z3EaDSoBuob8hwT3o8NA5X4YJRiAcu2Er8IuSgumUgDGpM0VcZBGs9IpX04VKvakVUkzHlSc4uWcUSzza_g48sk9FkUSE9zJoXtTLGG-IQZvX_RVXpGCDoEDB27ii038mmBXSaOHRywJybaDApsGU0FQh0BaWjYsnc_jG1bUAkJhR56gI8KYNLWraKoHaREDoiOqkJ4xc_rXOKR-SQkkpsJm_nf2S_fk2rAV8GAiq8ISyol2FRjRV-J27Fg_QjFbP2prJa_DzfvE1WZ29ze3XGQ.xVqXEWqxLEeaSjw1x99LdRskBp01gxl0zmnbUa63hUM&dib_tag=se&qid=1737542839&s=computers&sr=1-101&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Dell,DELL,Latitude 5490,Black,Laptop,2.7 Centimeters,23.1 Centimeters,14 Inches,1280 x 720 pixels,HD (1366 X 768) MP,33.4 x 23.1 x 2.7 cm; 2.55 kg,1 Lithium Ion batteries required. (included),5490-cr,Intel,Core i5 Family,1.6 GHz,1,8 GB,DDR4,DDR4 SDRAM,8 GB,256 GB,SSD,Solid State,Speakers,,INTEL,Intel,Integrated,DDR4 SDRAM,Integrated,802_11_BGN,802.11bgn,,,,Windows 11,,Yes,48 Kilowatt Hours,3,"charger, laptop",,2 kg 550 g,B0BD4CHCB5,"3.6
225 ratings
3.6 out of 5 stars","#3,433 in Computers & Accessories (See Top 100 in Computers & Accessories)
#7 in Valentine's Day (Amazon Renewed)
#104 in Traditional Laptops",05-Sep-22,,,33.4 x 23.1 x 2.7 Centimeters,1.00 count,Business Laptop,,,No Optical Drive,,2,,,,,LED,2,1,,"Linux, Windows",5400 RPM,,1,,,,,,,,,,,,,,,,,,,,
"Lenovo LOQ 2024 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/100% sRGB/3 Mon. Game Pass/1Yr ADP Free/Grey/2.4Kg), 83GS00CKIN","62,990",https://www.amazon.in/Lenovo-i5-12450HX-39-6cm-300Nits-83GS00CKIN/dp/B0D8L6R3T3/ref=sr_1_102?dib=eyJ2IjoiMSJ9.VuhfBl_pw7KxirwxPxLsFJzNP2Z9kcKFQo9nIz3FRKVkNtqvHdrp_Eo-4jTnQQryRoVg4qi7iDDB4-paJri5Z3EaDSoBuob8hwT3o8NA5X4YJRiAcu2Er8IuSgumUgDGpM0VcZBGs9IpX04VKvakVUkzHlSc4uWcUSzza_g48sk9FkUSE9zJoXtTLGG-IQZvX_RVXpGCDoEDB27ii038mmBXSaOHRywJybaDApsGU0FQh0BaWjYsnc_jG1bUAkJhR56gI8KYNLWraKoHaREDoiOqkJ4xc_rXOKR-SQkkpsJm_nf2S_fk2rAV8GAiq8ISyol2FRjRV-J27Fg_QjFbP2prJa_DzfvE1WZ29ze3XGQ.xVqXEWqxLEeaSjw1x99LdRskBp01gxl0zmnbUa63hUM&dib_tag=se&qid=1737542839&s=computers&sr=1-102&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Lenovo,Lenovo,LOQ,Luna Grey,Gaming,54.9 Centimeters,36.2 Centimeters,15.6 Inches,,1920 x 1080,8.6 x 36.2 x 54.9 cm; 2.4 kg,1 Lithium Polymer batteries required. (included),15IAX9,Intel,Intel Core i5,3.1 GHz,8,,DDR5,DDR5 RAM,32 GB,512 GB,SSD,,"Headphones, Speakers",2 x 2W speakers with Nahimic Audio & Sound Tracker,,Intel,Dedicated,GDDR6,PCI Express,"Bluetooth, Wi-Fi",,,12 Volts,,Windows 11,6 Hours,Yes,60 Watt Hours,4,"User Guide, Laptop, Power Adapter",China,2 kg 400 g,B0D8L6R3T3,"3.9
49 ratings
3.9 out of 5 stars","#5,029 in Computers & Accessories (See Top 100 in Computers & Accessories)
#164 in Traditional Laptops",02-Jul-24,"One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China","Lenovo (India) Private Limited, RBD Icon, Level 2, Doddenakundi Village, Marathahalli Outer Ring Road, K. R. Puram Hobli, Bangalore 560037, Karnataka, India",8.6 x 36.2 x 54.9 Centimeters,1 Piece,Laptop,,,Not Available,,4,,,,,,4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASUS VivoBook 15 (2022), Intel®Core i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD//Windows 11/Office 2021//Backlit KB/Icelight Silver/1.7 kg), X1502ZA-EJ322WS","31,990",https://www.amazon.in/ASUS-VivoBook-Intel%C2%AECoreTM-i3-1215U-X1502ZA-EJ322WS/dp/B0BTVMBLZC/ref=sr_1_103?dib=eyJ2IjoiMSJ9.VuhfBl_pw7KxirwxPxLsFJzNP2Z9kcKFQo9nIz3FRKVkNtqvHdrp_Eo-4jTnQQryRoVg4qi7iDDB4-paJri5Z3EaDSoBuob8hwT3o8NA5X4YJRiAcu2Er8IuSgumUgDGpM0VcZBGs9IpX04VKvakVUkzHlSc4uWcUSzza_g48sk9FkUSE9zJoXtTLGG-IQZvX_RVXpGCDoEDB27ii038mmBXSaOHRywJybaDApsGU0FQh0BaWjYsnc_jG1bUAkJhR56gI8KYNLWraKoHaREDoiOqkJ4xc_rXOKR-SQkkpsJm_nf2S_fk2rAV8GAiq8ISyol2FRjRV-J27Fg_QjFbP2prJa_DzfvE1WZ29ze3XGQ.xVqXEWqxLEeaSjw1x99LdRskBp01gxl0zmnbUa63hUM&dib_tag=se&qid=1737542839&s=computers&sr=1-103&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,ASUS,ASUS,Vivobook 15,Silver | 8GB RAM,Ultra-Portable,20 Millimeters,36 Centimeters,15.6 Inches,1920 x 1080 pixels,1920 x 1080 Pixels,23.3 x 36 x 2 cm; 1.7 kg,1 Lithium Ion batteries required. (included),X1502ZA-EJ322WS,Intel,Core i3-1215U,1.2 GHz,6,8 GB,DDR4,SDRAM,16 GB,512 GB,SSD,PCIE x 2,"Headphones, Speakers","SonicMaster, Built-in speaker",Intel UHD Graphics,Intel,Integrated,Shared,Integrated,"Bluetooth, Wi-Fi","Bluetooth, 802.11ax",1,19 Volts,45 Watts,Windows 11 Home,6 Hours,Yes,42 Watt Hours,3,"Laptop, User Manual, ø4.5 45W AC Adapter",China,1 kg 700 g,B0BTVMBLZC,"3.9
177 ratings
3.9 out of 5 stars","#3,629 in Computers & Accessories (See Top 100 in Computers & Accessories)
#113 in Traditional Laptops",04-Feb-23,"TECH FRONT ( CHONGQING) Computer Co. Ltd, NO 18 , Zongbao Road, Shapingba Dist,Chongquing, China","ASUS INDIA PRIVATE LIMITED, 402, Supreme chambers, 17/18, Shah Industrial Estate, Veera Desai Road, Andheri (west), Mumbai 400053, India",23.3 x 36 x 2 Centimeters,1 Count,Laptop,,1,No Optical Drive,3200 MHz,3,,,,,,8 GB,,720 Pixels,PC,,,,,,,,,,,,,,,,,,,,,,,
"HP Victus, 12th Gen Intel Core i5-12450H, NVIDIA Ada Lovelace RTX 3050A, 16GB DDR4, 512GB SSD (Win11, Office21, Blue,2.3kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm) Gaming Laptop, Enhanced Cooling, fa1379TX","66,990",https://www.amazon.in/HP-i5-12450H-15-6-inch-Backlit-fa1379TX/dp/B0D81CP85D/ref=sr_1_104?dib=eyJ2IjoiMSJ9.VuhfBl_pw7KxirwxPxLsFJzNP2Z9kcKFQo9nIz3FRKVkNtqvHdrp_Eo-4jTnQQryRoVg4qi7iDDB4-paJri5Z3EaDSoBuob8hwT3o8NA5X4YJRiAcu2Er8IuSgumUgDGpM0VcZBGs9IpX04VKvakVUkzHlSc4uWcUSzza_g48sk9FkUSE9zJoXtTLGG-IQZvX_RVXpGCDoEDB27ii038mmBXSaOHRywJybaDApsGU0FQh0BaWjYsnc_jG1bUAkJhR56gI8KYNLWraKoHaREDoiOqkJ4xc_rXOKR-SQkkpsJm_nf2S_fk2rAV8GAiq8ISyol2FRjRV-J27Fg_QjFbP2prJa_DzfvE1WZ29ze3XGQ.xVqXEWqxLEeaSjw1x99LdRskBp01gxl0zmnbUa63hUM&dib_tag=se&qid=1737542839&s=computers&sr=1-104&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,HP,HP,HP Laptop,Blue,Laptop,50.8 Centimeters,30.6 Centimeters,39.6 Centimetres,1920 x 1080 pixel,1920 x 1080,6.8 x 30.6 x 50.8 cm; 3.1 kg,1 Lithium Polymer batteries required. (included),A9NC2PA,Intel,Intel Core i5,4.4 GHz,1,16,DDR4,,16 GB,512 GB,SSD,,,,,NVIDIA,Dedicated,DDR4 SDRAM,PCI Express,"Bluetooth, Wi-Fi",,,,,Windows 11 Home,,Yes,52.5 Watt Hours,3,"Laptop, Charger, User Manual",India,3 kg 100 g,B0D81CP85D,"3.6
5 ratings
3.6 out of 5 stars","#4,612 in Computers & Accessories (See Top 100 in Computers & Accessories)
#153 in Traditional Laptops",25-Jun-24,HP India Sales Pvt. Ltd.,HP India Sales Pvt. Ltd.,6.8 x 30.6 x 50.8 Centimeters,1 Count,Laptop,,,,,,,,,,,4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo LOQ 2024 AMD Ryzen 5 7235HS 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/100% sRGB/Office 21/1Yr ADP Free/Grey/2.4Kg), 83JC0078IN","63,990",https://www.amazon.in/Lenovo-7235HS-300Nits-Graphics-83JC0078IN/dp/B0D7VN9PGX/ref=sr_1_105?dib=eyJ2IjoiMSJ9.VuhfBl_pw7KxirwxPxLsFJzNP2Z9kcKFQo9nIz3FRKVkNtqvHdrp_Eo-4jTnQQryRoVg4qi7iDDB4-paJri5Z3EaDSoBuob8hwT3o8NA5X4YJRiAcu2Er8IuSgumUgDGpM0VcZBGs9IpX04VKvakVUkzHlSc4uWcUSzza_g48sk9FkUSE9zJoXtTLGG-IQZvX_RVXpGCDoEDB27ii038mmBXSaOHRywJybaDApsGU0FQh0BaWjYsnc_jG1bUAkJhR56gI8KYNLWraKoHaREDoiOqkJ4xc_rXOKR-SQkkpsJm_nf2S_fk2rAV8GAiq8ISyol2FRjRV-J27Fg_QjFbP2prJa_DzfvE1WZ29ze3XGQ.xVqXEWqxLEeaSjw1x99LdRskBp01gxl0zmnbUa63hUM&dib_tag=se&qid=1737542839&s=computers&sr=1-105&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Lenovo,Lenovo,LOQ,Luna Grey,Gaming Laptop,,,15.6 Inches,Full HD IPS,1920 x 1080,,1 Lithium Polymer batteries required. (included),15ARP9,AMD,Ryzen 5,3.2 GHz,4,24,DDR5,DDR5 RAM,32 GB,512 GB,SSD,,"Headphones, Speakers",2 x 2W speakers with Nahimic Audio & Sound Tracker,,NVDIA,Dedicated,GDDR6,PCI Express,"Bluetooth, Wi-Fi",,,10.8 Volts,10 Watts,Windows 11,6 Hours,Yes,60 Watt Hours,4,"User Guide, Laptop, Power Adapter",China,2 kg 380 g,B0D7VN9PGX,"5.0
2 ratings
5.0 out of 5 stars","#4,033 in Computers & Accessories (See Top 100 in Computers & Accessories)
#130 in Traditional Laptops",24-Jun-24,"One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China","Lenovo (India) Private Limited, RBD Icon, Level 2, Doddenakundi Village, Marathahalli Outer Ring Road, K. R. Puram Hobli, Bangalore 560037, Karnataka, India",,1 Piece,Laptop,54.2 x 36 x 8.7 cm; 2.38 kg,,Not Available,,4,,,,,,6 GB,,,,,,,,,,,,,,,,,,,,,,,,,,
"(Refurbished) Dell Latitude E7470 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM|256 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|BT|Intel HD Graphics)","16,999",https://www.amazon.in/Refurbished-Dell-Latitude-Windows-Graphics/dp/B0DPH9XKJ4/ref=sr_1_106?dib=eyJ2IjoiMSJ9.VuhfBl_pw7KxirwxPxLsFJzNP2Z9kcKFQo9nIz3FRKVkNtqvHdrp_Eo-4jTnQQryRoVg4qi7iDDB4-paJri5Z3EaDSoBuob8hwT3o8NA5X4YJRiAcu2Er8IuSgumUgDGpM0VcZBGs9IpX04VKvakVUkzHlSc4uWcUSzza_g48sk9FkUSE9zJoXtTLGG-IQZvX_RVXpGCDoEDB27ii038mmBXSaOHRywJybaDApsGU0FQh0BaWjYsnc_jG1bUAkJhR56gI8KYNLWraKoHaREDoiOqkJ4xc_rXOKR-SQkkpsJm_nf2S_fk2rAV8GAiq8ISyol2FRjRV-J27Fg_QjFbP2prJa_DzfvE1WZ29ze3XGQ.xVqXEWqxLEeaSjw1x99LdRskBp01gxl0zmnbUa63hUM&dib_tag=se&qid=1737542839&s=computers&sr=1-106&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Dell,Dell,Dell Latitude,,,,,14 Inches,,1366 x 768 Pixels,,1 12V batteries required. (included),,Intel,Intel Core i5,2.4 GHz,1,,DDR4,,16 GB,,SSD,,,,,Intel,Integrated,Shared,,,,,,,Windows,,Yes,55 Watt Hours,3,"Laptop, Power Cord, Battery",,1 kg 700 g,B0DPH9XKJ4,"3.5
5 ratings
3.5 out of 5 stars","#3,558 in Computers & Accessories (See Top 100 in Computers & Accessories)
#108 in Traditional Laptops",03-Dec-24,,,,1.00 count,,45 x 35 x 15 cm; 1.7 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo LOQ Intel Core i5-13450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/100% sRGB/Office 21/3 Month Game Pass/Grey/2.4Kg), 83DV00BHIN","73,990",https://www.amazon.in/Lenovo-i5-13450HX-300Nits-Graphics-83DV00BHIN/dp/B0CX8V9C7D/ref=sr_1_97?dib=eyJ2IjoiMSJ9.VuhfBl_pw7KxirwxPxLsFJzNP2Z9kcKFQo9nIz3FRKVkNtqvHdrp_Eo-4jTnQQryRoVg4qi7iDDB4-paJri5Z3EaDSoBuob8hwT3o8NA5X4YJRiAcu2Er8IuSgumUgDGpM0VcZBGs9IpX04VKvakVUkzHlSc4uWcUSzza_g48sk9FkUSE9zJoXtTLGG-IQZvX_RVXpGCDoEDB27ii038mmBXSaOHRywJybaDApsGU0FQh0BaWjYsnc_jG1bUAkJhR56gI8KYNLWraKoHaREDoiOqkJ4xc_rXOKR-SQkkpsJm_nf2S_fk2rAV8GAiq8ISyol2FRjRV-J27Fg_QjFbP2prJa_DzfvE1WZ29ze3XGQ.xVqXEWqxLEeaSjw1x99LdRskBp01gxl0zmnbUa63hUM&dib_tag=se&qid=1737542839&s=computers&sr=1-97&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Lenovo,Lenovo,LOQ,Luna Grey,Ultra-Portable,54.1 Centimeters,35.7 Centimeters,15.6 Inches,1920 x 1080 pixel,1920 x 1080,8.7 x 35.7 x 54.1 cm; 3.58 kg,1 Lithium Polymer batteries required. (included),15IRX9,Intel,Intel Core i5,2.4 GHz,10,16,DDR5,DDR5 RAM,32 GB,512 GB,SSD,,Headphones,2 x 2W speakers with Nahimic Audio & Sound Tracker,,NVDIA,Dedicated,GDDR6,PCI Express,Wi-Fi,,4,10.8 Volts,10 Watts,Windows 11,6 Hours,Yes,60 Watt Hours,4,Laptop,China,3 kg 580 g,B0CX8V9C7D,"3.4
17 ratings
3.4 out of 5 stars","#4,163 in Computers & Accessories (See Top 100 in Computers & Accessories)
#134 in Traditional Laptops",06-Mar-24,"One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China","Lenovo (India) Private Limited, RBD Icon, Level 2, Doddenakundi Village, Marathahalli Outer Ring Road, K. R. Puram Hobli, Bangalore 560037, Karnataka, India",8.7 x 35.7 x 54.1 Centimeters,1 Piece,Laptop,,,Not Available,,4,,,,,,6 GB,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP Victus Gaming Laptop 15,13th Gen Intel Core i7-13620H,15.6-inch(39.6 cm),FHD,Anti-Glare,16GB DDR4,512GB SSD,NVIDIA GeForce RTX 4050 Laptop GPU,Audio by B&O,Windows 11,Black,2.29kg,15-fa1274TX","79,990",https://www.amazon.in/HP-i7-13620H-15-6-inch-Anti-Glare-15-fa1274TX/dp/B0D5D96CVY/ref=sr_1_98?dib=eyJ2IjoiMSJ9.VuhfBl_pw7KxirwxPxLsFJzNP2Z9kcKFQo9nIz3FRKVkNtqvHdrp_Eo-4jTnQQryRoVg4qi7iDDB4-paJri5Z3EaDSoBuob8hwT3o8NA5X4YJRiAcu2Er8IuSgumUgDGpM0VcZBGs9IpX04VKvakVUkzHlSc4uWcUSzza_g48sk9FkUSE9zJoXtTLGG-IQZvX_RVXpGCDoEDB27ii038mmBXSaOHRywJybaDApsGU0FQh0BaWjYsnc_jG1bUAkJhR56gI8KYNLWraKoHaREDoiOqkJ4xc_rXOKR-SQkkpsJm_nf2S_fk2rAV8GAiq8ISyol2FRjRV-J27Fg_QjFbP2prJa_DzfvE1WZ29ze3XGQ.xVqXEWqxLEeaSjw1x99LdRskBp01gxl0zmnbUa63hUM&dib_tag=se&qid=1737542839&s=computers&sr=1-98&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,HP,HP,HP Victus,"Silver, 13th Gen i7",Laptop,,,39.6 Centimetres,,,,1 Lithium Polymer batteries required. (included),9V421PA,Intel,Intel Core i7,4.9 GHz,1,16,DDR4,,16 GB,512 GB,SSD,,,,,NVIDIA,Dedicated,GDDR6,PCI Express,,,,,,Windows 11 Home,8 Hours,Yes,70 Watt Hours,4,"Laptop, Power Adapter, User Manual",,2 kg 290 g,B0D5D96CVY,"3.8
9 ratings
3.8 out of 5 stars","#3,836 in Computers & Accessories (See Top 100 in Computers & Accessories)
#127 in Traditional Laptops",28-May-24,HP India Sales Pvt. Ltd.,HP India Sales Pvt. Ltd.,,1 Count,Laptop,52.5 x 31.6 x 6.7 cm; 2.29 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U - (8GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office","35,490",https://www.amazon.in/Lenovo-Intel-Core-12th-1235U/dp/B0DJCNK3MG/ref=sr_1_99?dib=eyJ2IjoiMSJ9.VuhfBl_pw7KxirwxPxLsFJzNP2Z9kcKFQo9nIz3FRKVkNtqvHdrp_Eo-4jTnQQryRoVg4qi7iDDB4-paJri5Z3EaDSoBuob8hwT3o8NA5X4YJRiAcu2Er8IuSgumUgDGpM0VcZBGs9IpX04VKvakVUkzHlSc4uWcUSzza_g48sk9FkUSE9zJoXtTLGG-IQZvX_RVXpGCDoEDB27ii038mmBXSaOHRywJybaDApsGU0FQh0BaWjYsnc_jG1bUAkJhR56gI8KYNLWraKoHaREDoiOqkJ4xc_rXOKR-SQkkpsJm_nf2S_fk2rAV8GAiq8ISyol2FRjRV-J27Fg_QjFbP2prJa_DzfvE1WZ29ze3XGQ.xVqXEWqxLEeaSjw1x99LdRskBp01gxl0zmnbUa63hUM&dib_tag=se&qid=1737542839&s=computers&sr=1-99&xpid=tHXaNGCo-Ihir,22-01-2025 18:11,Lenovo,V14 G3 IAP,V14 G3 IAP,Grey,laptop,1.99 Centimeters,32.42 Centimeters,1 Centimetres,1920 x 1080 pixels,1920 x 1080 Pixels,21.52 x 32.42 x 1.99 cm; 2 kg,1 AA batteries required.,83A000AFSP,Intel,Core i5-1235U,1.3 GHz,1,,DDR4,DDR2 SDRAM,16 GB,512 GB,SSD,Solid State,"Headphones, Speakers",Built in Dual Speaker,Intel Integrated UHD Graphics,Intel,Integrated,Shared,Integrated,"Bluetooth, Wi-Fi",,1,,,Windows 11 Home,6 Hours,,38 Watt Hours,1,"LAPTOP, POWER ADAPTER, USER GUIDE",,2 kg,B0DJCNK3MG,,"#3,652 in Computers & Accessories (See Top 100 in Computers & Accessories)
#114 in Traditional Laptops",02-Oct-24,Lenovo India Private Limited,Lenovo India Private Limited,21.5 x 32.4 x 2 Centimeters,1 Count,Business Laptop,,1,,4.4 GHz,2,,,,1,,4 GB,1,,,7200 RPM,,,,,,,,,,,,,,,,,,,,,,
